leaky_rate,ridge_alpha,mse,rmse,jerk,jerk_rms,selection_score
0.05,0.0001,0.0002483055868651718,0.015757715153700797,5.822605453431606e-05,15087.050114587217,0.6219061452961887
0.05,0.01,7.442606147378683e-05,0.008627054043750209,1.5038488527352456e-05,6285.074650356353,0.16225476261576322
0.05,1.0,3.668517592814169e-06,0.0019153374618625745,3.98783640775946e-06,465.5256443446756,0.004513782815352405
0.1,0.0001,1.1748109500331338e-05,0.003427551531389621,7.075699613778852e-06,3459.1565357515765,0.030728749380401883
0.1,0.01,5.969729681964964e-05,0.007726402579444695,1.702166446193587e-05,7469.4513702589675,0.14866216607749116
0.1,1.0,1.989111069633509e-06,0.0014103584897583695,4.03769900003681e-06,310.06038182674666,0.0021721001986934356
0.3,0.0001,2.8725115043926053e-05,0.005359581610902669,1.452700325899059e-05,6651.836914014072,0.09013833826385416
0.3,0.01,0.0006552800186909735,0.02559843781739373,0.00022659213573206216,30189.944281861033,1.9999999939799942
0.3,1.0,7.139485092011455e-07,0.0008449547379600551,4.130988145334413e-06,291.39423333245844,0.000643077143462197
