leaky_rate,ridge_alpha,mse,rmse,jerk,jerk_rms,selection_score
0.05,0.0001,0.01515771634876728,0.12311667778480412,0.002556422958150506,111179.76649453831,1.9999999995419027
0.05,0.01,0.00020149679039604962,0.01419495651265088,3.495694909361191e-05,10160.767533680715,0.024515528757284213
0.05,1.0,5.21195397595875e-06,0.0022829704281831487,6.185243819345487e-06,474.0244771330521,0.0002832748968033914
0.1,0.0001,3.272503090556711e-05,0.005720579595247942,1.1929850188607816e-05,4525.646787513944,0.004351081891569921
0.1,0.01,0.00028614242910407484,0.016915745005883567,8.127897308440879e-05,19125.11083073771,0.04826400008492846
0.1,1.0,2.8262065825401805e-06,0.001681132529737076,6.2307071857503615e-06,334.96913236944494,0.0001436975593339738
0.3,0.0001,0.00015722743410151452,0.012539036410407082,5.776747639174573e-05,14988.176126237766,0.030539240608809574
0.3,0.01,0.0005450519383884966,0.0233463474314184,0.00018919992726296186,28539.20631191135,0.1076640696573732
0.3,1.0,9.184136047224456e-07,0.0009583389821573813,6.306900104391389e-06,323.78594189950417,4.770390003823768e-05
