leaky_rate,ridge_alpha,mse,rmse,jerk,jerk_rms,selection_score
0.05,0.0001,0.00018274260219186544,0.013518232214008807,5.167945346329361e-05,14859.583657520323,0.004942395951331012
0.05,0.01,7.664428267162293e-06,0.0027684703840139403,8.454822818748653e-06,2893.3916626293417,0.00018554555433342501
0.05,1.0,6.63311129756039e-06,0.002575482730976931,6.668105015705805e-06,729.242845743421,9.32020302820787e-05
0.1,0.0001,0.00020460857194848359,0.014304145271510759,6.79314907756634e-05,17041.210585367466,0.005992163018124443
0.1,0.01,0.0024827306624501944,0.04982700735996689,0.0004651203635148704,41145.07418064101,0.06095061623868046
0.1,1.0,3.3172375424328493e-06,0.0018213285103003383,6.689833753625862e-06,447.7213587610758,3.83921087295492e-05
0.3,0.0001,0.05950834974646568,0.24394333306418867,0.023825576528906822,338435.82176601945,1.999999999941212
0.3,0.01,0.0005569332861341536,0.02359943402147928,0.00025157255004160106,37961.42746346979,0.019622749687030358
0.3,1.0,1.0869135849134182e-06,0.00104255147830379,6.78308379065129e-06,390.1800957476968,4.827205885947734e-06
