leaky_rate,ridge_alpha,mse,rmse,jerk,jerk_rms,selection_score
0.05,0.0001,0.00014949591422919184,0.012226852179902718,6.31233342573978e-05,22120.86545763048,0.052026323936318786
0.05,0.01,2.8153022867627442e-05,0.005305942222416999,1.13297464849893e-05,7256.62223832525,0.008454076845871454
0.05,1.0,3.4714933008217486e-06,0.0018631943808475133,2.4984344690892613e-06,485.2075097999198,0.0004347720514278561
0.1,0.0001,1.6722797226975672e-05,0.004089351687856606,5.796946425107308e-06,4055.703112865646,0.004025915617287358
0.1,0.01,9.700384907773696e-06,0.0031145440930854867,4.253102360962657e-06,2826.865316347863,0.0022238999472715673
0.1,1.0,1.7246328525288845e-06,0.001313252775564889,2.511801312721218e-06,317.62463796917456,0.00018325379346426193
0.3,0.0001,0.00012073985271854326,0.010988168760923872,3.8166832382557914e-05,13870.61069041794,0.035421883074198315
0.3,0.01,0.006767746061086655,0.08226631182377545,0.002022430067881942,99028.13754931247,1.9999999993571624
0.3,1.0,5.292965852277121e-07,0.0007275277212778302,2.536128931751591e-06,204.30044420566026,1.8661256658464487e-05
