leaky_rate,ridge_alpha,mse,rmse,jerk,jerk_rms,selection_score
0.05,0.0001,0.0006137118907645345,0.024773209133346744,0.00010782828030642122,21599.275144400883,0.5901389454381394
0.05,0.01,2.7466167011880316e-05,0.005240817399211722,9.70519340626197e-06,5541.866290400362,0.029296475217675845
0.05,1.0,4.9886498345586006e-06,0.0022335285613930707,3.7904017062828643e-06,600.7761948812134,0.0021722300565554177
0.1,0.0001,0.00012548727681860328,0.011202110373434252,2.801061054924503e-05,10135.283625414251,0.1280289047667958
0.1,0.01,0.001925253076478839,0.04387770591631745,0.00038676749682053924,40569.588666700656,1.9999999968692475
0.1,1.0,2.4702621885808185e-06,0.001571706775636225,3.8136849980219267e-06,327.2316289497016,0.00092439480034617
0.3,0.0001,8.832917956169695e-05,0.009398360472002388,3.052387910429388e-05,11017.991580457874,0.11528287921155968
0.3,0.01,0.00014864154218230397,0.012191863769838636,4.4828328100265935e-05,13341.637703160379,0.18397368065626074
0.3,1.0,8.083130751401768e-07,0.0008990623310650807,3.8780312934250105e-06,279.1218677702962,0.00022881156087726723
